=== RUN   TestGetSafeCodePreamble
63;1;58;21
21;0;47;74
74;1;81;55
55;1;84;39
39;0;39;0
0;1;45;45
45;1;8;53
53;0;842;11
11;0;11;0
0;1;52;52
52;0;52;0
0;0;75;25
25;1;53;78
78;1;37;15
15;0;15;0
0;0;69;31
31;1;22;53
53;1;269;22
22;1;441;63
63;0;67;96
96;1;27;23
23;0;74;49
49;0;13;36
36;0;19;17
17;1;339;56
56;1;44;0
0;0;11;89
89;1;699;88
88;1;352;40
40;1;76;16
16;1;84;0
0;1;7;7
7;1;993;0
0;1;23;23
23;0;23;0
0;1;863;63
63;0;63;0
0;1;49;49
49;0;49;0
0;1;59;59
59;1;24;83
83;0;83;0
0;1;13;13
13;0;295;18
18;1;75;93
93;0;213;80
80;1;20;0
0;1;86;86
86;0;70;16
16;0;16;0
0;0;343;57
57;0;56;1
1;1;99;0
0;0;166;34
34;1;21;55
55;0;61;94
94;0;17;77
77;0;77;0
0;1;21;21
21;0;21;0
0;0;97;3
3;0;30;73
73;0;73;0
0;1;70;70
70;0;3;67
67;1;44;11
11;0;35;76
76;0;67;9
9;1;191;0
0;0;377;23
23;1;451;74
74;1;126;0
0;1;90;90
90;0;90;0
0;1;74;74
74;1;7;81
81;1;30;11
11;1;389;0
0;1;64;64
64;1;137;1
1;0;51;50
50;1;50;0
0;1;5;5
5;0;43;62
62;0;62;0
0;1;83;83
83;1;58;41
41;0;93;48
48;1;52;0
0;1;11;11
11;0;58;53
53;1;247;0
0;1;34;34
34;0;34;0
0;0;53;47
47;0;4;43
43;1;69;12
12;1;81;93
93;0;41;52
52;1;23;75
75;1;25;0
0;0;92;8
8;1;61;69
69;1;31;0
0;1;327;27
27;1;82;9
9;0;9;0
0;1;87;87
87;1;217;4
4;0;793;11
11;0;97;14
14;1;18;32
32;0;86;46
46;1;54;0
0;0;76;24
24;0;24;0
0;1;615;15
15;1;19;34
34;0;34;0
0;0;64;36
36;0;737;99
99;1;1;0
0;0;30;70
70;1;78;48
48;0;87;61
61;0;73;88
88;1;45;33
33;0;40;93
93;0;83;10
10;1;61;71
71;1;29;0
0;1;13;13
13;1;74;87
87;0;32;55
55;0;82;73
73;1;32;5
5;0;3;2
2;0;33;69
69;0;38;31
31;1;47;78
78;1;22;0
0;1;83;83
83;0;931;52
52;1;271;23
23;1;49;72
72;0;17;55
55;0;20;35
35;1;65;0
0;1;55;55
55;0;12;43
43;0;43;0
0;1;38;38
38;0;80;58
58;0;58;0
0;1;61;61
61;0;90;71
71;0;271;0
0;0;91;9
9;0;4;5
5;1;74;79
79;1;21;0
0;0;20;80
80;0;56;24
24;0;47;77
77;1;68;45
45;1;55;0
0;1;249;49
49;0;24;25
25;1;612;37
37;0;54;83
83;0;768;15
15;1;335;50
50;1;85;35
35;0;364;71
71;0;12;59
59;0;59;0
0;1;68;68
68;0;268;0
0;0;90;10
10;1;90;0
0;0;31;69
69;0;25;44
44;1;32;76
76;1;24;0
0;0;39;61
61;0;51;10
10;0;10;0
0;1;88;88
88;1;13;1
1;0;1;0
0;0;15;85
85;1;88;73
73;1;27;0
0;0;923;77
77;0;331;46
46;1;94;40
40;0;526;14
14;0;14;0
0;1;550;50
50;0;914;36
36;1;93;29
29;1;71;0
0;0;146;54
54;1;67;21
21;0;36;85
85;1;76;61
61;1;839;0
0;0;95;5
5;0;66;39
39;0;15;24
24;1;76;0
0;0;50;50
50;0;859;91
91;1;51;42
42;0;74;68
68;1;60;28
28;1;72;0
0;1;24;24
24;1;956;80
80;0;571;9
9;0;43;66
66;1;47;13
13;1;87;0
0;0;60;40
40;1;29;69
69;0;69;0
0;1;989;89
89;0;98;91
91;0;591;0
0;0;40;60
60;0;814;46
46;1;90;36
36;1;371;7
7;0;107;0
0;0;54;46
46;0;43;3
3;0;45;58
58;0;97;61
61;0;61;0
0;0;832;68
68;0;843;25
25;1;14;39
39;1;9;48
48;1;52;0
0;1;48;48
48;0;81;67
67;0;81;86
86;1;48;34
34;0;34;0
0;0;305;95
95;0;62;33
33;0;533;0
0;0;93;7
7;1;795;2
2;0;39;63
63;1;90;53
53;0;60;93
93;0;58;35
35;1;65;0
0;1;935;35
35;1;65;0
0;0;70;30
30;1;62;92
92;0;403;89
89;0;89;0
0;1;66;66
66;0;65;1
1;1;17;18
18;0;66;52
52;1;503;55
55;1;94;49
49;1;650;99
99;0;88;11
11;0;517;94
94;1;106;0
0;1;85;85
85;1;8;93
93;0;72;21
21;1;70;91
91;1;4;95
95;0;139;56
56;0;56;0
0;0;623;77
77;1;27;4
4;0;61;43
43;0;43;0
0;0;873;27
27;1;673;0
0;1;63;63
63;0;62;1
1;1;63;64
64;1;36;0
0;0;275;25
25;0;625;0
0;0;927;73
73;0;63;10
10;0;77;33
33;0;9;24
24;1;96;20
20;0;124;96
96;0;32;64
64;1;43;7
7;1;68;75
75;0;29;46
46;1;54;0
0;1;24;24
24;0;48;76
76;0;7;69
69;0;39;30
30;1;12;42
42;1;58;0
0;0;96;4
4;0;56;48
48;1;252;0
0;0;5;95
95;0;16;79
79;0;24;55
55;1;45;0
0;1;450;50
50;1;71;21
21;1;24;45
45;0;57;88
88;0;467;21
21;0;87;34
34;1;66;0
0;1;670;70
70;0;33;37
37;0;68;69
69;0;57;12
12;1;29;41
41;1;176;17
17;1;9;26
26;0;26;0
0;0;88;12
12;1;56;68
68;0;68;0
0;1;24;24
24;1;820;44
44;1;489;33
33;0;33;0
0;1;41;41
41;1;66;7
7;1;93;0
0;1;686;86
86;0;69;17
17;1;82;99
99;0;879;20
20;0;635;85
85;1;94;79
79;1;21;0
0;0;68;32
32;1;68;0
0;1;58;58
58;0;58;0
0;0;24;76
76;0;76;0
0;1;94;94
94;1;6;0
0;1;2;2
2;1;266;68
68;0;521;47
47;1;64;11
11;1;9;20
20;0;33;87
87;1;63;50
50;0;13;37
37;1;74;11
11;0;64;47
47;0;98;49
49;0;49;0
0;0;542;58
58;1;42;0
0;0;57;43
43;0;96;47
47;0;52;95
95;1;5;0
0;0;91;9
9;0;59;50
50;1;113;63
63;0;63;0
0;0;71;29
29;1;87;16
16;1;64;80
80;0;80;0
0;0;81;19
19;1;19;38
38;0;69;69
69;1;28;97
97;0;97;0
0;1;890;90
90;0;90;0
0;1;404;4
4;0;32;72
72;0;54;18
18;0;255;63
63;1;237;0
0;0;3;97
97;1;423;20
20;0;120;0
0;1;9;9
9;1;356;65
65;0;375;90
90;1;10;0
0;0;71;29
29;1;24;53
53;0;546;7
7;1;93;0
0;1;5;5
5;0;5;0
0;1;47;47
47;0;376;71
71;0;84;87
87;1;13;0
0;0;30;70
70;0;70;0
0;1;878;78
78;1;86;64
64;1;21;85
85;0;85;0
0;0;394;6
6;0;71;35
35;0;465;70
70;0;623;47
47;0;20;27
27;0;17;10
10;1;78;88
88;0;836;52
52;0;45;7
7;1;93;0
0;0;68;32
32;1;78;10
10;1;30;40
40;0;140;0
0;1;24;24
24;0;24;0
0;1;643;43
43;1;9;52
52;1;48;0
0;1;95;95
95;1;94;89
89;0;31;58
58;0;58;0
0;0;16;84
84;1;17;1
1;0;746;55
55;1;844;99
99;1;31;30
30;1;70;0
0;1;84;84
84;0;84;0
0;0;879;21
21;1;61;82
82;1;470;52
52;0;48;4
4;1;287;91
91;1;5;96
96;0;796;0
0;1;59;59
59;1;71;30
30;1;70;0
0;0;58;42
42;1;740;82
82;1;18;0
0;1;98;98
98;0;1;97
97;0;97;0
0;1;7;7
7;0;7;0
0;0;901;99
99;1;420;19
19;0;80;39
39;0;9;30
30;0;76;54
54;0;97;57
57;0;59;98
98;1;15;13
13;0;98;15
15;0;45;70
70;1;18;88
88;1;12;0
0;0;36;64
64;0;64;0
0;1;25;25
25;0;25;0
0;0;91;9
9;0;94;15
15;0;95;20
20;1;80;0
0;1;305;5
5;0;90;15
15;0;27;88
88;0;82;6
6;1;77;83
83;0;83;0
0;1;544;44
44;0;70;74
74;1;26;0
0;1;37;37
37;1;31;68
68;1;133;1
1;1;21;22
22;0;93;29
29;0;29;0
0;1;499;99
99;0;499;0
0;0;269;31
31;1;69;0
0;0;675;25
25;1;25;50
50;0;50;0
0;0;25;75
75;1;214;89
89;0;85;4
4;1;96;0
0;1;2;2
2;1;28;30
30;0;30;0
0;0;18;82
82;1;83;65
65;0;65;0
0;1;12;12
12;0;358;54
54;1;2;56
56;0;56;0
0;1;36;36
36;0;3;33
33;1;167;0
0;1;44;44
44;0;43;1
1;0;501;0
0;0;85;15
15;0;82;33
33;1;67;0
0;1;290;90
90;0;31;59
59;0;7;52
52;1;48;0
0;0;24;76
76;1;130;6
6;1;423;29
29;1;20;49
49;0;15;34
34;0;95;39
39;1;61;0
0;1;81;81
81;1;19;0
0;0;98;2
2;0;536;66
66;0;66;0
0;1;69;69
69;0;42;27
27;1;52;79
79;1;8;87
87;0;687;0
0;1;76;76
76;0;8;68
68;0;176;92
92;0;44;48
48;1;52;0
0;1;6;6
6;1;94;0
0;1;86;86
86;0;12;74
74;1;178;52
52;0;99;53
53;0;53;0
0;1;933;33
33;1;67;0
0;1;6;6
6;1;44;50
50;0;50;0
0;0;25;75
75;0;28;47
47;0;42;5
5;0;18;87
87;0;666;21
21;1;74;95
95;0;98;97
97;1;3;0
0;1;2;2
2;0;33;69
69;1;654;23
23;0;73;50
50;0;65;85
85;1;71;56
56;1;44;0
0;0;25;75
75;1;61;36
36;0;98;38
38;1;62;0
0;1;80;80
80;0;7;73
73;0;23;50
50;0;50;0
0;0;609;91
91;0;43;48
48;1;52;0
0;1;96;96
96;1;81;77
77;0;77;0
0;1;55;55
55;0;529;26
26;0;94;32
32;1;26;58
58;0;40;18
18;0;18;0
0;0;32;68
68;1;33;1
1;1;4;5
5;0;87;18
18;0;18;0
0;0;29;71
71;0;74;97
97;0;283;14
14;1;46;60
60;1;40;0
0;0;787;13
13;0;113;0
0;1;473;73
73;1;71;44
44;0;99;45
45;1;58;3
3;1;78;81
81;1;19;0
0;1;1;1
1;0;18;83
83;0;65;18
18;1;251;69
69;0;69;0
0;0;90;10
10;1;90;0
0;1;77;77
77;1;11;88
88;1;12;0
0;0;591;9
9;0;9;0
0;0;76;24
24;0;48;76
76;1;24;0
0;0;96;4
4;0;766;38
38;1;44;82
82;0;837;45
45;1;574;19
19;0;6;13
13;1;87;0
0;1;870;70
70;0;615;55
55;0;355;0
0;0;64;36
36;1;5;41
41;0;22;19
19;0;21;98
98;1;59;57
57;1;18;75
75;1;525;0
0;1;24;24
24;1;76;0
0;0;510;90
90;1;135;25
25;0;25;0
0;1;911;11
11;0;72;39
39;0;239;0
0;1;81;81
81;0;45;36
36;1;42;78
78;1;49;27
27;1;773;0
0;0;72;28
28;1;448;76
76;1;50;26
26;1;21;47
47;0;47;0
0;0;16;84
84;1;16;0
0;1;207;7
7;0;7;0
0;1;797;97
97;1;10;7
7;1;75;82
82;0;64;18
18;0;18;0
0;0;7;93
93;0;93;0
0;0;656;44
44;1;693;37
37;1;11;48
48;1;35;83
83;1;17;0
0;1;16;16
16;1;84;0
0;0;835;65
65;1;35;0
0;0;64;36
36;0;64;72
72;0;95;77
77;0;13;64
64;1;81;45
45;0;180;65
65;0;571;94
94;1;38;32
32;1;68;0
0;1;688;88
88;1;789;77
77;0;41;36
36;0;396;40
40;1;73;13
13;1;66;79
79;1;8;87
87;1;51;38
38;1;71;9
9;0;9;0
0;0;793;7
7;1;695;2
2;1;94;96
96;1;83;79
79;0;79;0
0;0;171;29
29;1;271;0
0;1;947;47
47;1;53;0
0;0;57;43
43;1;57;0
0;1;18;18
18;1;894;12
12;0;212;0
0;1;481;81
81;1;619;0
0;0;29;71
71;1;81;52
52;0;33;19
19;1;56;75
75;1;63;38
38;0;38;0
0;0;98;2
2;1;98;0
0;1;3;3
3;1;41;44
44;1;856;0
0;1;72;72
72;1;85;57
57;1;93;50
50;1;719;69
69;0;198;71
71;0;62;9
9;0;609;0
0;1;59;59
59;1;841;0
0;0;58;42
42;1;671;13
13;0;313;0
0;1;12;12
12;0;69;43
43;0;79;64
64;0;54;10
10;1;90;0
0;1;266;66
66;0;966;0
0;1;590;90
90;1;10;0
0;1;76;76
76;0;73;3
3;1;97;0
0;1;627;27
27;0;14;13
13;1;987;0
0;1;714;14
14;0;97;17
17;0;89;28
28;0;28;0
0;0;71;29
29;1;601;30
30;1;70;0
0;0;868;32
32;1;19;51
51;1;144;95
95;1;631;26
26;1;71;97
97;0;997;0
0;1;82;82
82;0;92;90
90;1;29;19
19;1;281;0
0;1;708;8
8;1;69;77
77;0;933;44
44;0;63;81
81;0;187;94
94;1;34;28
28;0;728;0
0;1;41;41
41;0;81;60
60;1;794;54
54;0;54;0
0;1;297;97
97;0;42;55
55;1;67;22
22;1;678;0
0;1;32;32
32;0;98;34
34;1;92;26
26;0;26;0
0;0;4;96
96;1;4;0
0;0;90;10
10;0;73;37
37;1;48;85
85;1;85;70
70;1;80;50
50;1;31;81
81;1;319;0
0;1;10;10
10;1;90;0
0;0;49;51
51;1;6;57
57;1;79;36
36;0;94;42
42;1;59;1
1;1;407;8
8;0;89;19
19;0;19;0
0;1;102;2
2;0;2;0
0;1;36;36
36;1;976;12
12;0;75;37
37;0;16;21
21;0;203;18
18;1;89;7
7;1;454;61
61;0;84;77
77;0;50;27
27;0;83;44
44;1;44;88
88;0;12;76
76;0;676;0
0;0;19;81
81;1;63;44
44;1;746;90
90;1;144;34
34;0;88;46
46;0;46;0
0;1;85;85
85;0;597;88
88;1;89;77
77;1;8;85
85;1;230;15
15;1;93;8
8;1;472;80
80;0;75;5
5;0;98;7
7;1;5;12
12;1;88;0
0;1;86;86
86;1;18;4
4;1;96;0
0;1;65;65
65;0;65;0
0;0;13;87
87;1;33;20
20;0;20;0
0;1;687;87
87;0;87;0
0;1;38;38
38;0;38;0
0;0;82;18
18;0;42;76
76;0;28;48
48;0;73;75
75;1;754;29
29;0;81;48
48;1;52;0
0;1;786;86
86;1;80;66
66;0;27;39
39;1;2;41
41;1;89;30
30;0;43;87
87;1;992;79
79;0;79;0
0;0;77;23
23;0;83;40
40;1;15;55
55;1;66;21
21;1;279;0
0;0;808;92
92;1;12;4
4;1;96;0
0;1;45;45
45;0;80;65
65;0;14;51
51;0;670;81
81;0;16;65
65;0;170;95
95;1;5;0
0;1;332;32
32;0;955;77
77;1;9;86
86;1;83;69
69;0;85;84
84;0;84;0
0;0;270;30
30;1;42;72
72;0;472;0
0;1;31;31
31;0;66;65
65;1;98;63
63;1;137;0
0;1;32;32
32;0;395;37
37;0;46;91
91;0;246;45
45;0;59;86
86;1;15;1
1;0;1;0
0;0;10;90
90;0;90;0
0;1;638;38
38;0;405;33
33;1;77;10
10;1;99;9
9;1;97;6
6;0;401;5
5;0;5;0
0;1;70;70
70;1;30;0
0;0;80;20
20;1;81;1
1;1;90;91
91;1;12;3
3;1;742;45
45;0;7;38
38;0;77;61
61;1;739;0
0;1;359;59
59;1;34;93
93;0;84;9
9;0;64;45
45;1;74;19
19;0;17;2
2;0;94;8
8;0;8;0
0;0;625;75
75;0;40;35
35;1;65;0
0;0;95;5
5;1;70;75
75;1;16;91
91;0;45;46
46;1;54;0
0;1;998;98
98;1;524;22
22;0;22;0
0;1;27;27
27;1;52;79
79;1;121;0
0;1;49;49
49;0;9;40
40;0;80;60
60;1;80;40
40;1;712;52
52;1;731;83
83;1;17;0
0;0;48;52
52;1;417;69
69;0;50;19
19;0;19;0
0;1;29;29
29;0;829;0
0;0;772;28
28;0;28;0
0;1;77;77
77;0;77;0
0;0;88;12
12;1;296;8
8;1;907;15
15;0;66;49
49;1;337;86
86;0;748;38
38;1;362;0
0;1;49;49
49;0;70;79
79;1;936;15
15;0;85;30
30;1;770;0
0;1;55;55
55;1;62;17
17;1;37;54
54;1;382;36
36;1;25;61
61;0;55;6
6;1;94;0
0;0;2;98
98;1;702;0
0;0;47;53
53;0;971;82
82;0;94;88
88;0;88;0
0;0;96;4
4;1;94;98
98;1;43;41
41;0;49;92
92;1;15;7
7;0;55;52
52;1;98;50
50;1;35;85
85;0;386;99
99;0;699;0
0;0;10;90
90;0;590;0
0;0;95;5
5;0;67;38
38;0;39;99
99;1;939;38
38;1;31;69
69;1;31;0
0;0;2;98
98;0;83;15
15;1;85;0
0;0;98;2
2;0;34;68
68;1;221;89
89;0;790;99
99;1;145;44
44;0;38;6
6;1;94;0
0;0;72;28
28;1;72;0
0;0;517;83
83;1;64;47
47;0;47;0
0;1;10;10
10;1;39;49
49;0;89;60
60;1;840;0
0;0;82;18
18;0;50;68
68;1;59;27
27;1;673;0
0;1;59;59
59;0;859;0
0;0;22;78
78;0;46;32
32;0;22;10
10;1;7;17
17;0;17;0
0;1;53;53
53;1;58;11
11;1;13;24
24;0;24;0
0;1;25;25
25;0;79;46
46;1;40;86
86;0;86;0
0;1;74;74
74;1;61;35
35;1;54;89
89;0;91;98
98;0;5;93
93;1;117;10
10;1;10;20
20;0;339;81
81;1;75;56
56;0;238;18
18;1;69;87
87;1;36;23
23;1;977;0
0;0;348;52
52;1;450;2
2;0;181;21
21;1;55;76
76;0;76;0
0;1;16;16
16;0;18;98
98;1;181;79
79;0;81;98
98;0;398;0
0;0;20;80
80;1;80;60
60;1;40;0
0;1;95;95
95;0;61;34
34;0;908;26
26;0;702;24
24;0;85;39
39;0;99;40
40;1;226;66
66;1;134;0
0;0;30;70
70;0;90;80
80;0;87;93
93;0;14;79
79;0;86;93
93;1;7;0
0;1;63;63
63;1;715;78
78;1;48;26
26;0;95;31
31;0;31;0
0;1;37;37
37;0;816;21
21;1;59;80
80;0;80;0
0;1;61;61
61;0;61;0
0;0;10;90
90;1;21;11
11;0;11;0
0;0;54;46
46;1;712;58
58;0;258;0
0;0;99;1
1;0;2;99
99;1;37;36
36;0;23;13
13;0;13;0
0;1;335;35
35;1;65;0
0;0;32;68
68;0;668;0
0;1;98;98
98;1;12;10
10;0;58;52
52;0;16;36
36;0;38;98
98;1;3;1
1;1;92;93
93;0;96;97
97;1;3;0
0;1;81;81
81;1;72;53
53;0;62;91
91;1;762;53
53;1;8;61
61;1;91;52
52;0;60;92
92;1;67;59
59;0;29;30
30;0;49;81
81;0;183;98
98;0;98;0
0;1;84;84
84;0;84;0
0;1;89;89
89;1;11;0
0;0;829;71
71;0;40;31
31;1;657;88
88;1;27;15
15;1;41;56
56;0;56;0
0;1;27;27
27;0;59;68
68;1;32;0
0;0;717;83
83;0;69;14
14;1;86;0
0;1;24;24
24;1;76;0
0;1;616;16
16;0;9;7
7;0;11;96
96;0;512;84
84;0;984;0
0;1;29;29
29;1;471;0
0;1;38;38
38;0;94;44
44;0;32;12
12;1;93;5
5;1;95;0
0;0;43;57
57;0;3;54
54;1;89;43
43;1;357;0
0;1;17;17
17;1;3;20
20;1;80;0
0;0;83;17
17;1;13;30
30;0;19;11
11;1;946;57
57;1;93;50
50;0;47;3
3;1;68;71
71;0;86;85
85;0;85;0
0;0;83;17
17;1;70;87
87;1;12;99
99;1;186;85
85;1;78;63
63;0;6;57
57;1;13;70
70;1;48;18
18;0;18;0
0;1;952;52
52;1;48;0
0;0;10;90
90;1;10;0
0;0;48;52
52;1;272;24
24;0;39;85
85;0;751;34
34;1;21;55
55;0;87;68
68;0;68;0
0;0;53;47
47;1;409;56
56;0;56;0
0;0;33;67
67;0;83;84
84;0;84;0
0;0;95;5
5;0;1;4
4;1;41;45
45;1;976;21
21;0;21;0
0;0;437;63
63;0;63;0
0;1;551;51
51;1;9;60
60;1;15;75
75;0;23;52
52;1;69;21
21;1;679;0
0;0;21;79
79;1;12;91
91;1;4;95
95;0;895;0
0;1;687;87
87;0;95;92
92;1;674;66
66;1;91;57
57;1;43;0
0;0;72;28
28;1;672;0
0;0;32;68
68;1;29;97
97;1;295;92
92;1;16;8
8;1;637;45
45;1;755;0
0;0;85;15
15;0;82;33
33;1;76;9
9;1;36;45
45;0;78;67
67;0;56;11
11;0;11;0
0;1;19;19
19;1;61;80
80;1;48;28
28;0;628;0
0;0;45;55
55;0;52;3
3;1;97;0
0;0;98;2
2;0;702;0
0;1;54;54
54;0;854;0
0;0;43;57
57;1;43;0
0;1;41;41
41;1;59;0
0;0;27;73
73;0;23;50
50;0;4;46
46;0;46;0
0;1;31;31
31;0;11;20
20;0;820;0
0;1;20;20
20;1;32;52
52;0;12;40
40;0;40;0
0;1;849;49
49;1;47;96
96;1;69;65
65;0;65;0
0;0;222;78
78;0;78;0
0;1;67;67
67;0;49;18
18;1;184;2
2;1;97;99
99;1;701;0
0;0;86;14
14;1;980;94
94;1;6;0
0;1;44;44
44;0;759;85
85;0;49;36
36;0;50;86
86;0;10;76
76;1;980;56
56;0;56;0
0;1;45;45
45;1;62;7
7;0;15;92
92;0;66;26
26;0;543;83
83;1;17;0
0;0;96;4
4;0;14;90
90;1;67;57
57;0;585;72
72;0;95;77
77;1;23;0
0;0;46;54
54;0;196;58
58;0;70;88
88;0;89;99
99;1;99;98
98;0;72;26
26;0;806;20
20;1;16;36
36;1;92;28
28;0;20;8
8;1;392;0
0;0;98;2
2;0;19;83
83;1;47;30
30;1;38;68
68;0;68;0
0;0;34;66
66;0;66;0
0;0;591;9
9;1;86;95
95;0;95;0
0;0;43;57
57;0;2;55
55;0;90;65
65;0;65;0
0;0;16;84
84;0;284;0
0;0;59;41
41;1;47;88
88;1;70;58
58;0;64;94
94;1;30;24
24;0;16;8
8;0;744;64
64;1;64;28
28;1;72;0
0;0;57;43
43;1;37;80
80;1;747;27
27;1;610;37
37;1;81;18
18;0;74;44
44;1;608;52
52;1;48;0
0;1;816;16
16;0;7;9
9;0;90;19
19;1;81;0
0;1;27;27
27;0;89;38
38;1;54;92
92;0;7;85
85;1;2;87
87;0;187;0
0;1;10;10
10;1;5;15
15;0;15;0
0;0;19;81
81;1;88;69
69;1;231;0
0;0;17;83
83;0;335;48
48;0;58;90
90;1;89;79
79;1;21;0
0;0;64;36
36;1;43;79
79;0;58;21
21;1;79;0
0;0;62;38
38;0;22;16
16;1;4;20
20;1;80;0
0;1;75;75
75;0;79;96
96;0;96;0
0;0;30;70
70;0;70;0
0;1;887;87
87;1;13;0
0;0;6;94
94;1;432;26
26;0;76;50
50;0;50;0
0;0;19;81
81;0;360;21
21;0;28;93
93;1;7;0
0;0;38;62
62;1;938;0
0;1;62;62
62;1;86;48
48;1;52;0
0;1;18;18
18;1;53;71
71;1;782;53
53;0;953;0
0;0;121;79
79;0;79;0
0;0;28;72
72;1;28;0
0;1;6;6
6;0;276;30
30;1;70;0
0;1;71;71
71;0;873;98
98;1;25;23
23;1;29;52
52;0;1;51
51;0;51;0
0;0;27;73
73;1;70;43
43;0;27;16
16;0;69;47
47;0;89;58
58;1;14;72
72;1;28;0
0;1;27;27
27;1;573;0
0;0;4;96
96;0;66;30
30;0;889;41
41;1;3;44
44;0;54;90
90;1;51;41
41;0;58;83
83;0;819;64
64;0;64;0
0;1;37;37
37;1;763;0
0;0;58;42
42;1;65;7
7;0;83;24
24;0;224;0
0;1;73;73
73;1;69;42
42;0;42;0
0;0;5;95
95;1;216;11
11;1;39;50
50;1;114;64
64;1;36;0
0;0;79;21
21;1;43;64
64;1;36;0
0;0;74;26
26;1;74;0
0;1;202;2
2;1;70;72
72;1;22;94
94;1;47;41
41;0;15;26
26;0;53;73
73;1;27;0
0;1;65;65
65;1;235;0
0;1;46;46
46;1;64;10
10;0;10;0
0;0;276;24
24;0;149;75
75;0;4;71
71;0;71;0
0;0;71;29
29;0;37;92
92;0;29;63
63;0;63;0
0;1;757;57
57;1;412;69
69;1;95;64
64;1;936;0
0;1;63;63
63;1;90;53
53;0;53;0
0;1;128;28
28;0;28;0
0;1;529;29
29;1;7;36
36;1;22;58
58;1;642;0
0;1;324;24
24;1;976;0
0;1;64;64
64;0;64;0
0;1;42;42
42;0;49;93
93;1;79;72
72;1;18;90
90;1;6;96
96;0;239;57
57;0;57;0
0;0;41;59
59;0;11;48
48;1;89;37
37;1;32;69
69;0;9;60
60;0;76;84
84;0;184;0
0;0;72;28
28;1;81;9
9;1;11;20
20;1;80;0
0;1;85;85
85;1;15;0
0;1;571;71
71;0;25;46
46;1;95;41
41;1;71;12
12;1;452;64
64;1;132;96
96;1;604;0
0;1;63;63
63;0;663;0
0;1;20;20
20;1;34;54
54;0;50;4
4;0;4;0
0;1;401;1
1;0;501;0
0;0;56;44
44;0;944;0
0;0;135;65
65;0;627;38
38;0;46;92
92;0;91;1
1;1;86;87
87;1;76;63
63;1;84;47
47;1;5;52
52;0;49;3
3;1;88;91
91;1;85;76
76;1;524;0
0;1;51;51
51;1;58;9
9;0;66;43
43;1;34;77
77;0;39;38
38;0;2;36
36;0;38;98
98;0;98;0
0;1;990;90
90;1;630;20
20;0;820;0
0;0;20;80
80;1;86;66
66;1;687;53
53;0;90;63
63;1;38;1
1;0;1;0
0;0;29;71
71;1;81;52
52;1;25;77
77;0;819;58
58;0;24;34
34;0;33;1
1;1;240;41
41;0;63;78
78;1;65;43
43;0;76;67
67;1;42;9
9;0;9;0
0;1;1;1
1;0;171;30
30;0;30;0
0;0;22;78
78;1;32;10
10;1;90;0
0;0;40;60
60;0;11;49
49;0;1;48
48;1;52;0
0;0;42;58
58;1;14;72
72;0;17;55
55;0;825;30
30;1;70;0
0;0;912;88
88;0;40;48
48;0;48;0
0;1;49;49
49;1;67;16
16;0;862;54
54;0;62;92
92;0;29;63
63;0;27;36
36;1;83;19
19;0;19;0
0;0;13;87
87;0;187;0
0;0;61;39
39;1;36;75
75;1;13;88
88;1;63;51
51;1;92;43
43;0;294;49
49;1;545;94
94;0;94;0
0;0;82;18
18;1;20;38
38;0;38;0
0;1;60;60
60;1;31;91
91;0;77;14
14;0;14;0
0;1;86;86
86;0;99;87
87;0;87;0
0;0;4;96
96;0;596;0
0;1;6;6
6;0;18;88
88;0;4;84
84;1;35;19
19;1;54;73
73;0;49;24
24;0;87;37
37;0;84;53
53;0;42;11
11;1;48;59
59;0;7;52
52;1;448;0
0;0;36;64
64;1;36;0
0;0;53;47
47;1;53;0
0;1;92;92
92;1;182;74
74;1;81;55
55;1;85;40
40;1;321;61
61;1;75;36
36;0;62;74
74;1;80;54
54;1;94;48
48;1;97;45
45;1;55;0
0;1;63;63
63;1;246;9
9;1;791;0
0;0;44;56
56;0;56;0
0;1;387;87
87;0;26;61
61;1;21;82
82;1;18;0
0;1;29;29
29;0;88;41
41;1;84;25
25;0;25;0
0;1;27;27
27;1;73;0
0;1;42;42
42;1;18;60
60;0;60;0
0;1;20;20
20;1;388;8
8;0;708;0
0;1;89;89
89;1;11;0
0;0;852;48
48;1;86;34
34;0;31;3
3;0;43;60
60;0;60;0
0;0;60;40
40;1;60;0
0;1;4;4
4;1;484;88
88;1;29;17
17;1;3;20
20;1;80;0
0;0;3;97
97;1;78;75
75;0;75;0
0;1;173;73
73;1;551;24
24;0;32;92
92;1;6;98
98;1;802;0
0;0;32;68
68;0;72;96
96;0;47;49
49;1;89;38
38;0;838;0
0;1;9;9
9;1;91;0
0;0;47;53
53;1;38;91
91;1;49;40
40;0;53;87
87;1;213;0
0;0;17;83
83;0;90;93
93;0;49;44
44;0;92;52
52;1;112;64
64;0;64;0
0;0;85;15
15;0;56;59
59;0;78;81
81;1;847;28
28;1;79;7
7;0;28;79
79;1;15;94
94;0;3;91
91;0;86;5
5;1;95;0
0;0;18;82
82;1;21;3
3;0;31;72
72;1;617;89
89;1;11;0
0;1;57;57
57;1;743;0
0;1;12;12
12;1;91;3
3;0;28;75
75;0;75;0
0;0;53;47
47;1;211;58
58;0;587;71
71;0;19;52
52;0;52;0
0;0;56;44
44;1;25;69
69;1;56;25
25;0;25;0
0;0;430;70
70;1;30;0
0;0;5;95
95;0;195;0
0;0;6;94
94;0;79;15
15;1;85;0
0;0;76;24
24;0;524;0
